customer_id,full_name,email,city,signup_date
789,Halim Ayhan,halim.ayhan789@example.com,Istanbul,2024-12-04
790,Emre Eren,emre.eren790@example.com,Bursa,2025-10-25
791,Halim Eren,halim.eren791@example.com,Ankara,2024-01-15
792,Fatih Ermis,fatih.ermis792@example.com,Izmir,2025-08-04
793,Ayse Tas,ayse.tas793@example.com,Ankara,2024-06-28
794,Emirhan Arpacik,emirhan.arpacik794@example.com,Bursa,2026-04-26
795,Fatmanur Efe,fatmanur.efe795@example.com,Izmir,2024-03-29
796,Fatmanur Arpacik,fatmanur.arpacik796@example.com,Istanbul,2024-07-08
797,Emre Çakar,emre.çakar797@example.com,Izmir,2026-08-16
798,Doğan Uslu,doğan.uslu798@example.com,Izmir,2025-01-27
799,Doğan Çakar,,Izmir,2024-12-03
800,Halim Ülgü,halim.ülgü800@example.com,KahramanMaraş,2025-08-09
801,Emir Günes,emir.günes801@example.com,KahramanMaraş,2025-01-03
802,Fatih Ayhan,fatih.ayhan802@example.com,Istanbul,2025-11-14
803,Asli Çakar,asli.çakar803@example.com,Izmir,2024-06-12
804,Fatmanur Arpacik,fatmanur.arpacik804@example.com,Antalya,2026-08-03
805,Berk Eren,berk.eren805@example.com,Izmir,2025-12-07
806,Asli Arpacik,asli.arpacik806@example.com,Izmir,2025-01-11
807,Emirhan Ayhan,emirhan.ayhan807@example.com,Ankara,2024-05-16
808,Elif Seker,elif.seker808@example.com,Bursa,2026-02-04
809,Emirhan Ermis,emirhan.ermis809@example.com,Bursa,2025-12-19
810,Ceyhun Çakar,ceyhun.çakar810@example.com,Antalya,2026-04-01
811,Ayse Ayhan,ayse.ayhan811@example.com,Ankara,2025-11-27
812,Kerem Ülgü,kerem.ülgü812@example.com,Istanbul,2025-06-22
813,Elif Efe,elif.efe813@example.com,KahramanMaraş,2025-01-05
814,Asli Ülgü,asli.ülgü814@example.com,Istanbul,2024-03-04
815,Selin Efe,selin.efe815@example.com,Antalya,2024-07-26
816,Emirhan Efe,,Ankara,2024-06-17
817,Sinan Efe,sinan.efe817@example.com,Bursa,2024-04-29
818,Ayse Ayhan,ayse.ayhan818@example.com,KahramanMaraş,2025-08-20
819,Elif Taş,elif.taş819@example.com,Antalya,2025-04-01
820,Kerem Uslu,kerem.uslu820@example.com,Bursa,2024-05-15
821,Ceyhun Sager,ceyhun.sager821@example.com,Bursa,2025-07-31
822,Emir Efe,emir.efe822@example.com,Bursa,2025-11-19
823,Kerem Günes,kerem.günes823@example.com,KahramanMaraş,2024-01-23
824,Fatmanur Günes,fatmanur.günes824@example.com,Istanbul,2026-02-02
825,Doğan Ülgü,doğan.ülgü825@example.com,Istanbul,2024-02-16
826,Fatmanur Ermis,fatmanur.ermis826@example.com,KahramanMaraş,2024-03-06
827,Ceyhun Uslu,ceyhun.uslu827@example.com,Istanbul,2026-08-14
828,Elif Uslu,elif.uslu828@example.com,Izmir,2025-02-22
829,Emre Tas,emre.tas829@example.com,Ankara,2026-02-23
830,Ayse Eren,ayse.eren830@example.com,KahramanMaraş,2025-03-06
831,Sinan Sager,sinan.sager831@example.com,Bursa,2026-06-09
832,Berk Sager,berk.sager832@example.com,Bursa,2024-03-23
833,Ayse Arpacik,,Antalya,2024-05-16
834,Ayse Ermis,ayse.ermis834@example.com,Istanbul,2024-07-01
835,Ceyhun Sager,ceyhun.sager835@example.com,Antalya,2024-05-10
836,Fatih Ayhan,fatih.ayhan836@example.com,Istanbul,2026-02-13
837,Emir Günes,emir.günes837@example.com,Bursa,2025-11-20
838,Fatih Efe,fatih.efe838@example.com,Bursa,2025-06-28
839,Fatmanur Ayhan,fatmanur.ayhan839@example.com,Ankara,2025-04-16
840,Sinan Seker,sinan.seker840@example.com,Izmir,2024-07-12
841,Berk Eren,berk.eren841@example.com,Istanbul,2024-02-02
842,Kerem Arpacik,kerem.arpacik842@example.com,Bursa,2025-09-21
843,Kerem Uslu,kerem.uslu843@example.com,Ankara,2024-07-30
844,Asli Taş,asli.taş844@example.com,Antalya,2024-02-04
845,Elif Ülgü,elif.ülgü845@example.com,KahramanMaraş,2025-12-21
846,Selin Uslu,selin.uslu846@example.com,Ankara,2026-01-28
847,Emir Sager,emir.sager847@example.com,Bursa,2024-08-27
848,Ceyhun Ayhan,ceyhun.ayhan848@example.com,Istanbul,2024-05-23
849,Ceyhun Günes,ceyhun.günes849@example.com,Ankara,2026-04-15
850,Berk Eren,,Antalya,2024-11-22
851,Emirhan Ülgü,emirhan.ülgü851@example.com,KahramanMaraş,2026-04-18
852,Sinan Ayhan,sinan.ayhan852@example.com,Izmir,2026-06-16
853,Emre Arpacik,emre.arpacik853@example.com,Antalya,2024-08-14
854,Fatmanur Günes,fatmanur.günes854@example.com,Izmir,2024-03-03
855,Ceyhun Ülgü,ceyhun.ülgü855@example.com,KahramanMaraş,2026-07-22
856,Emre Arpacik,emre.arpacik856@example.com,KahramanMaraş,2025-03-13
857,Ceyhun Çakar,ceyhun.çakar857@example.com,Istanbul,2024-12-18
858,Ayse Arpacik,ayse.arpacik858@example.com,Bursa,2026-03-15
859,Ceyhun Ermis,ceyhun.ermis859@example.com,KahramanMaraş,2025-03-02
860,Fatmanur Seker,fatmanur.seker860@example.com,Izmir,2025-01-20
861,Emre Tas,emre.tas861@example.com,Antalya,2025-04-29
862,Doğan Ayhan,doğan.ayhan862@example.com,Izmir,2026-05-28
863,Fatih Seker,fatih.seker863@example.com,Bursa,2026-07-25
864,Emir Efe,emir.efe864@example.com,Bursa,2025-03-02
865,Ceyhun Efe,ceyhun.efe865@example.com,Ankara,2025-02-01
866,Doğan Günes,doğan.günes866@example.com,Ankara,2024-12-04
867,Ayse Taş,,Bursa,2026-05-17
868,Sinan Taş,sinan.taş868@example.com,Antalya,2026-01-11
869,Selin Ayhan,selin.ayhan869@example.com,Istanbul,2024-10-01
870,Fatmanur Arpacik,fatmanur.arpacik870@example.com,Antalya,2025-09-09
871,Emir Taş,emir.taş871@example.com,Ankara,2026-04-03
872,Kerem Ülgü,kerem.ülgü872@example.com,KahramanMaraş,2025-11-18
873,Ceyhun Ayhan,ceyhun.ayhan873@example.com,Bursa,2024-08-01
874,Selin Ermis,selin.ermis874@example.com,Izmir,2026-07-19
875,Emir Ayhan,emir.ayhan875@example.com,Ankara,2026-01-29
876,Asli Eren,asli.eren876@example.com,Bursa,2026-07-25
877,Doğan Eren,doğan.eren877@example.com,Antalya,2025-12-21
878,Doğan Sager,doğan.sager878@example.com,Ankara,2025-07-19
879,Sinan Tas,sinan.tas879@example.com,Izmir,2025-01-24
880,Elif Efe,elif.efe880@example.com,KahramanMaraş,2025-01-02
881,Halim Günes,halim.günes881@example.com,Izmir,2025-06-09
882,Berk Çakar,berk.çakar882@example.com,Bursa,2024-04-10
883,Kerem Eren,kerem.eren883@example.com,Bursa,2026-02-18
884,Selin Ermis,,Ankara,2025-01-14
885,Sinan Sager,sinan.sager885@example.com,Istanbul,2025-07-30
886,Selin Ayhan,selin.ayhan886@example.com,KahramanMaraş,2024-05-29
887,Emir Günes,emir.günes887@example.com,Antalya,2026-08-15
888,Emirhan Ülgü,emirhan.ülgü888@example.com,KahramanMaraş,2025-03-03
889,Halim Seker,halim.seker889@example.com,Ankara,2024-12-03
890,Doğan Sager,doğan.sager890@example.com,Antalya,2026-05-03
891,Doğan Çakar,doğan.çakar891@example.com,Antalya,2025-11-01
892,Ayse Ermis,ayse.ermis892@example.com,Izmir,2026-02-20
893,Selin Çakar,selin.çakar893@example.com,KahramanMaraş,2025-10-19
894,Fatih Çakar,fatih.çakar894@example.com,Bursa,2024-06-21
895,Fatih Tas,fatih.tas895@example.com,Izmir,2024-06-22
896,Emre Eren,emre.eren896@example.com,Antalya,2025-05-15
897,Emre Efe,emre.efe897@example.com,KahramanMaraş,2024-03-01
898,Ceyhun Uslu,ceyhun.uslu898@example.com,Istanbul,2026-08-25
899,Selin Arpacik,selin.arpacik899@example.com,Istanbul,2026-02-21
900,Emir Sager,emir.sager900@example.com,Ankara,2026-05-12
901,Ayse Ayhan,,Istanbul,2025-12-25
902,Emre Uslu,emre.uslu902@example.com,Ankara,2025-06-01
903,Elif Ermis,elif.ermis903@example.com,Istanbul,2025-09-24
904,Ayse Arpacik,ayse.arpacik904@example.com,Antalya,2026-07-23
905,Elif Arpacik,elif.arpacik905@example.com,Bursa,2024-01-17
906,Emir Efe,emir.efe906@example.com,Antalya,2025-02-25
907,Emir Uslu,emir.uslu907@example.com,Antalya,2026-01-09
908,Halim Efe,halim.efe908@example.com,Izmir,2024-01-18
909,Ceyhun Eren,ceyhun.eren909@example.com,KahramanMaraş,2025-03-16
910,Kerem Seker,kerem.seker910@example.com,Istanbul,2026-07-29
911,Asli Efe,asli.efe911@example.com,Ankara,2024-09-03
912,Doğan Ülgü,doğan.ülgü912@example.com,Antalya,2024-09-15
913,Selin Ermis,selin.ermis913@example.com,Izmir,2026-03-25
914,Fatmanur Taş,fatmanur.taş914@example.com,Izmir,2025-02-19
915,Elif Ülgü,elif.ülgü915@example.com,Ankara,2025-12-14
916,Doğan Günes,doğan.günes916@example.com,KahramanMaraş,2026-04-27
917,Selin Taş,selin.taş917@example.com,KahramanMaraş,2026-05-28
918,Ayse Tas,,Istanbul,2024-04-05
919,Fatmanur Sager,fatmanur.sager919@example.com,Bursa,2025-07-19
920,Elif Uslu,elif.uslu920@example.com,KahramanMaraş,2024-01-10
921,Fatih Seker,fatih.seker921@example.com,Istanbul,2025-05-26
922,Selin Sager,selin.sager922@example.com,KahramanMaraş,2026-03-14
923,Sinan Ülgü,sinan.ülgü923@example.com,Istanbul,2026-07-05
924,Ceyhun Uslu,ceyhun.uslu924@example.com,Ankara,2024-08-04
925,Berk Eren,berk.eren925@example.com,Antalya,2025-05-01
926,Halim Uslu,halim.uslu926@example.com,Istanbul,2025-12-01
927,Berk Günes,berk.günes927@example.com,Antalya,2025-07-31
928,Ayse Uslu,ayse.uslu928@example.com,Ankara,2026-08-09
929,Selin Ermis,selin.ermis929@example.com,Istanbul,2024-07-31
930,Emirhan Seker,emirhan.seker930@example.com,KahramanMaraş,2026-04-20
931,Fatmanur Taş,fatmanur.taş931@example.com,Izmir,2024-06-15
932,Emirhan Ayhan,emirhan.ayhan932@example.com,Antalya,2026-05-04
933,Selin Sager,selin.sager933@example.com,KahramanMaraş,2026-07-07
934,Ceyhun Ermis,ceyhun.ermis934@example.com,Bursa,2026-02-12
935,Fatih Seker,,KahramanMaraş,2026-01-11
936,Asli Efe,asli.efe936@example.com,KahramanMaraş,2024-12-20
937,Emir Taş,emir.taş937@example.com,Bursa,2024-08-25
938,Selin Taş,selin.taş938@example.com,Izmir,2025-09-11
939,Kerem Ülgü,kerem.ülgü939@example.com,Antalya,2025-02-10
940,Kerem Ermis,kerem.ermis940@example.com,Istanbul,2025-10-11
941,Halim Tas,halim.tas941@example.com,Bursa,2025-05-17
942,Doğan Ermis,doğan.ermis942@example.com,Antalya,2026-08-21
943,Fatmanur Sager,fatmanur.sager943@example.com,Ankara,2025-11-27
944,Emirhan Arpacik,emirhan.arpacik944@example.com,Bursa,2024-03-28
945,Kerem Ülgü,kerem.ülgü945@example.com,Izmir,2026-03-28
946,Doğan Eren,doğan.eren946@example.com,Istanbul,2024-03-25
947,Halim Seker,halim.seker947@example.com,Bursa,2025-12-29
948,Kerem Arpacik,kerem.arpacik948@example.com,Ankara,2026-01-27
949,Fatmanur Ermis,fatmanur.ermis949@example.com,Izmir,2024-04-19
950,Asli Uslu,asli.uslu950@example.com,Izmir,2025-03-31
951,Sinan Tas,sinan.tas951@example.com,Izmir,2024-04-14
952,Emre Taş,,Ankara,2025-03-17
953,Elif Efe,elif.efe953@example.com,Antalya,2025-06-08
954,Fatmanur Taş,fatmanur.taş954@example.com,Istanbul,2024-04-01
955,Sinan Efe,sinan.efe955@example.com,Istanbul,2025-09-03
956,Emirhan Tas,emirhan.tas956@example.com,Izmir,2026-06-03
957,Fatmanur Uslu,fatmanur.uslu957@example.com,Izmir,2025-02-27
958,Fatmanur Tas,fatmanur.tas958@example.com,Istanbul,2026-01-12
959,Berk Efe,berk.efe959@example.com,Ankara,2025-08-08
960,Ceyhun Seker,ceyhun.seker960@example.com,KahramanMaraş,2025-01-24
961,Emre Seker,emre.seker961@example.com,Izmir,2024-11-04
962,Halim Çakar,halim.çakar962@example.com,Ankara,2024-03-05
963,Emre Sager,emre.sager963@example.com,Izmir,2025-03-07
964,Halim Çakar,halim.çakar964@example.com,Istanbul,2025-01-04
965,Halim Ayhan,halim.ayhan965@example.com,KahramanMaraş,2025-10-02
966,Elif Ülgü,elif.ülgü966@example.com,Antalya,2024-07-19
967,Elif Taş,elif.taş967@example.com,Ankara,2024-11-07
968,Emir Sager,emir.sager968@example.com,Izmir,2026-05-11
969,Emirhan Sager,,Izmir,2025-03-26
970,Sinan Sager,sinan.sager970@example.com,KahramanMaraş,2025-08-31
971,Emre Günes,emre.günes971@example.com,Izmir,2025-09-09
972,Fatih Ayhan,fatih.ayhan972@example.com,Bursa,2024-11-17
973,Emre Sager,emre.sager973@example.com,Izmir,2024-10-25
974,Fatih Eren,fatih.eren974@example.com,KahramanMaraş,2025-05-17
975,Emirhan Tas,emirhan.tas975@example.com,Ankara,2024-11-29
976,Fatmanur Günes,fatmanur.günes976@example.com,Bursa,2025-01-08
977,Asli Ülgü,asli.ülgü977@example.com,Ankara,2025-08-29
978,Ceyhun Seker,ceyhun.seker978@example.com,KahramanMaraş,2026-02-25
979,Ceyhun Uslu,ceyhun.uslu979@example.com,KahramanMaraş,2025-04-17
980,Fatih Ayhan,fatih.ayhan980@example.com,Bursa,2026-03-27
981,Halim Eren,halim.eren981@example.com,Istanbul,2026-04-18
982,Selin Tas,selin.tas982@example.com,Bursa,2025-11-20
983,Elif Seker,elif.seker983@example.com,KahramanMaraş,2024-11-06
984,Doğan Günes,doğan.günes984@example.com,KahramanMaraş,2024-06-06
985,Fatih Sager,fatih.sager985@example.com,Bursa,2024-03-16
986,Elif Ülgü,,Bursa,2025-08-19
987,Fatmanur Efe,fatmanur.efe987@example.com,Antalya,2026-08-03
988,Berk Eren,berk.eren988@example.com,Bursa,2025-07-10
989,Emir Tas,emir.tas989@example.com,Izmir,2025-12-19
990,Berk Tas,berk.tas990@example.com,Antalya,2025-08-31
991,Ayse Taş,ayse.taş991@example.com,Istanbul,2026-02-26
992,Doğan Arpacik,doğan.arpacik992@example.com,KahramanMaraş,2024-12-29
993,Emre Arpacik,emre.arpacik993@example.com,Antalya,2024-02-15
994,Emirhan Arpacik,emirhan.arpacik994@example.com,KahramanMaraş,2025-10-24
995,Fatmanur Tas,fatmanur.tas995@example.com,Izmir,2026-03-26
996,Fatmanur Taş,fatmanur.taş996@example.com,Istanbul,2024-04-10
997,Halim Ayhan,halim.ayhan997@example.com,Antalya,2026-02-03
998,Ceyhun Efe,ceyhun.efe998@example.com,Antalya,2025-12-05
999,Emirhan Ayhan,emirhan.ayhan999@example.com,Bursa,2025-01-18
1000,Fatmanur Çakar,fatmanur.çakar1000@example.com,KahramanMaraş,2025-08-25
